city,state_id,state_name,county_name,population,lat,lng
Azusa,CA,California,,49690,34.13362,-117.90756
Wilson,NC,North Carolina,,49643,35.72127,-77.91554
Monroe,LA,Louisiana,,49598,32.50931,-92.1193
Parker,CO,Colorado,,49550,39.5186,-104.76136
La Mirada,CA,California,,49520,33.91724,-118.01201
Minot,ND,North Dakota,,49450,48.23251,-101.29627
Aloha,OR,Oregon,,49425,45.49428,-122.86705
Saginaw,MI,Michigan,,49347,43.41947,-83.95081
Bedford,TX,Texas,,49337,32.84402,-97.14307
Rancho Santa Margarita,CA,California,,49324,33.64086,-117.6031
Cypress,CA,California,,49290,33.81696,-118.03729
Murray,UT,Utah,,49250,40.66689,-111.88799
Cuyahoga Falls,OH,Ohio,,49146,41.13394,-81.48456
Coeur d'Alene,ID,Idaho,,49122,47.67768,-116.78047
Bloomfield,NJ,New Jersey,,49120,40.80677,-74.18542
Rowland Heights,CA,California,,48993,33.97612,-117.90534
Covina,CA,California,,48984,34.09001,-117.89034
Stillwater,OK,Oklahoma,,48967,36.11561,-97.05837
Niagara Falls,NY,New York,,48916,43.0945,-79.05671
Collierville,TN,Tennessee,,48863,35.04204,-89.66453
Oxford Circle,PA,Pennsylvania,,48856,40.05011,-75.07184
Summerville,SC,South Carolina,,48848,33.0185,-80.17565
South Bel Air,MD,Maryland,,48828,39.53316,-76.33746
Sheboygan,WI,Wisconsin,,48797,43.75083,-87.71453
Middletown,OH,Ohio,,48760,39.51506,-84.39828
Aspen Hill,MD,Maryland,,48759,39.07955,-77.07303
Dunwoody,GA,Georgia,,48733,33.94621,-84.33465
Huntington,WV,West Virginia,,48638,38.41925,-82.44515
Maricopa,AZ,Arizona,,48602,33.05811,-112.04764
Roswell,NM,New Mexico,,48544,33.39437,-104.52491
Cedar Hill,TX,Texas,,48507,32.58847,-96.95612
East Brunswick,NJ,New Jersey,,48495,40.42788,-74.41598
East Lansing,MI,Michigan,,48471,42.73698,-84.48387
Apopka,FL,Florida,,48382,28.67617,-81.51186
Maspeth,NY,New York,,48325,40.72316,-73.91264
Wheaton,MD,Maryland,,48284,39.03983,-77.05526
Mishawaka,IN,Indiana,,48261,41.66199,-86.15862
Portage,MI,Michigan,,48177,42.20115,-85.58
West Orange,NJ,New Jersey,,48131,40.79871,-74.23904
McLean,VA,Virginia,,48115,38.93428,-77.17748
Newark,OH,Ohio,,47986,40.05812,-82.40126
Ceres,CA,California,,47963,37.59493,-120.95771
Alexandria,LA,Louisiana,,47889,31.31129,-92.44514
Chesterfield,MO,Missouri,,47864,38.66311,-90.57707
Barnstable,MA,Massachusetts,,47821,41.70011,-70.29947
Salina,KS,Kansas,,47813,38.84028,-97.61142
Lawrence,IN,Indiana,,47809,39.83865,-86.02526
Bel Air South,MD,Maryland,,47709,39.50506,-76.31977
Pearl City,HI,Hawaii,,47698,21.39734,-157.97516
Euclid,OH,Ohio,,47676,41.5931,-81.52679
Roseville,MI,Michigan,,47637,42.49726,-82.93714
Texas City,TX,Texas,,47618,29.38385,-94.9027
Wauwatosa,WI,Wisconsin,,47614,43.04946,-88.00759
Waiau-Pacific Palisades,HI,Hawaii,,47591,21.40022,-157.95445
Vermont Square,CA,California,,47555,34.00204,-118.29896
Florin,CA,California,,47513,38.49602,-121.40884
Twin Falls,ID,Idaho,,47468,42.56297,-114.46087
Glenview,IL,Illinois,,47446,42.06975,-87.78784
East Providence,RI,Rhode Island,,47408,41.81371,-71.37005
Palm Springs,CA,California,,47371,33.8303,-116.54529
San Luis Obispo,CA,California,,47339,35.28275,-120.65962
Mission District,CA,California,,47234,37.75993,-122.41914
Country Club,FL,Florida,,47105,25.94815,-80.317
Gwynn Oak,MD,Maryland,,47092,39.33261,-76.69275
Winnetka,CA,California,,47000,34.21334,-118.57203
Madison,AL,Alabama,,46962,34.69926,-86.74833
Jeffersonville,IN,Indiana,,46960,38.27757,-85.73718
San Jacinto,CA,California,,46951,33.78391,-116.95864
Mentor,OH,Ohio,,46901,41.66616,-81.33955
Charleston,WV,West Virginia,,46838,38.34982,-81.63262
Mansfield,OH,Ohio,,46830,40.75839,-82.51545
Hattiesburg,MS,Mississippi,,46805,31.32712,-89.29034
Draper,UT,Utah,,46774,40.52467,-111.86382
Middletown,CT,Connecticut,,46756,41.56232,-72.65065
Wylie,TX,Texas,,46708,33.01512,-96.53888
Columbus,IN,Indiana,,46690,39.20144,-85.92138
Laguna,CA,California,,46621,38.42102,-121.42384
Smyrna,TN,Tennessee,,46607,35.98284,-86.5186
Charlottesville,VA,Virginia,,46597,38.02931,-78.47668
Lacey,WA,Washington,,46409,47.03426,-122.82319
Makakilo / Kapolei / Honokai Hale,HI,Hawaii,,46389,21.3374,-158.09676
Littleton,CO,Colorado,,46368,39.61332,-105.01665
Beavercreek,OH,Ohio,,46277,39.70923,-84.06327
Kannapolis,NC,North Carolina,,46144,35.48736,-80.62173
Everett,MA,Massachusetts,,46050,42.40843,-71.05366
Binghamton,NY,New York,,46032,42.09869,-75.91797
Brighton,MA,Massachusetts,,45977,42.3501,-71.15644
Elmhurst,IL,Illinois,,45957,41.89947,-87.94034
Hell's Kitchen,NY,New York,,45884,40.76496,-73.9909
Auburn Gresham,IL,Illinois,,45842,41.74179,-87.65322
City of Sammamish,WA,Washington,,45780,47.60444,-122.03768
Antelope,CA,California,,45770,38.70824,-121.32995
Keller,TX,Texas,,45758,32.93457,-97.25168
Biloxi,MS,Mississippi,,45637,30.39603,-88.88531
Apex,NC,North Carolina,,45585,35.73265,-78.85029
West Lafayette,IN,Indiana,,45550,40.42587,-86.90807
Cutler Bay,FL,Florida,,45425,25.5783,-80.3377
Titusville,FL,Florida,,45393,28.61222,-80.80755
Altoona,PA,Pennsylvania,,45344,40.51868,-78.39474
Newark,CA,California,,45336,37.52966,-122.04024
Oro Valley,AZ,Arizona,,45303,32.39091,-110.96649
Saint Louis Park,MN,Minnesota,,45250,44.9483,-93.34801
Enfield,CT,Connecticut,,45212,41.97621,-72.59176
Dublin,OH,Ohio,,45098,40.09923,-83.11408
Tuckahoe,VA,Virginia,,44990,37.59015,-77.55638
Potomac,MD,Maryland,,44965,39.01817,-77.20859
Cleveland Heights,OH,Ohio,,44962,41.52005,-81.55624
Sayreville,NJ,New Jersey,,44920,40.45927,-74.36098
Hackensack,NJ,New Jersey,,44834,40.88593,-74.04347
Pine Bluff,AR,Arkansas,,44772,34.22843,-92.0032
West Seneca,NY,New York,,44711,42.85006,-78.79975
Strongsville,OH,Ohio,,44668,41.3145,-81.83569
Coachella,CA,California,,44635,33.6803,-116.17389
Penn Hills,PA,Pennsylvania,,44610,40.50118,-79.83922
Encino,CA,California,,44581,34.15917,-118.50119
Bentonville,AR,Arkansas,,44499,36.37285,-94.20882
Fort Pierce,FL,Florida,,44484,27.44671,-80.32561
Bridgewater,NJ,New Jersey,,44464,40.60079,-74.64815
Danville,CA,California,,44400,37.82159,-121.99996
Oakland Park,FL,Florida,,44319,26.17231,-80.13199
Attleboro,MA,Massachusetts,,44284,41.94454,-71.28561
Severn,MD,Maryland,,44231,39.13705,-76.6983
Blacksburg,VA,Virginia,,44215,37.22957,-80.41394
Haltom City,TX,Texas,,44206,32.79957,-97.26918
Brighton Park,IL,Illinois,,44202,41.81892,-87.69894
Lompoc,CA,California,,44164,34.63915,-120.45794
Wesley Chapel,FL,Florida,,44092,28.23973,-82.32787
Urbandale,IA,Iowa,,44062,41.62666,-93.71217
York,PA,Pennsylvania,,43992,39.9626,-76.72774
Concord,NH,New Hampshire,,43976,43.20814,-71.53757
North Miami Beach,FL,Florida,,43971,25.93315,-80.16255
El Centro,CA,California,,43956,32.792,-115.56305
Rego Park,NY,New York,,43925,40.72649,-73.85264
North Brunswick,NJ,New Jersey,,43905,40.454,-74.482
Cleveland,TN,Tennessee,,43898,35.15952,-84.87661
Echo Park,CA,California,,43832,34.07808,-118.26066
North Bethesda,MD,Maryland,,43828,39.04455,-77.11887
Beaumont,CA,California,,43811,33.92946,-116.97725
Kalihi-Palama,HI,Hawaii,,43805,21.32608,-157.87594
Lombard,IL,Illinois,,43797,41.88003,-88.00784
Bountiful,UT,Utah,,43784,40.88939,-111.88077
North Lauderdale,FL,Florida,,43703,26.2173,-80.22588
Burleson,TX,Texas,,43625,32.54208,-97.32085
Ocoee,FL,Florida,,43608,28.56917,-81.54396
Ashburn,VA,Virginia,,43511,39.04372,-77.48749
Southington,CT,Connecticut,,43501,41.59649,-72.8776
Augusta,GA,Georgia,,43459,33.47097,-81.97484
Bozeman,MT,Montana,,43405,45.67965,-111.03856
Sierra Vista,AZ,Arizona,,43355,31.55454,-110.30369
Freeport,NY,New York,,43334,40.6576,-73.58318
Pittsfield,MA,Massachusetts,,43303,42.45008,-73.24538
Hilo,HI,Hawaii,,43263,19.72991,-155.09073
West Babylon,NY,New York,,43213,40.71816,-73.35429
DeKalb,IL,Illinois,,43211,41.92947,-88.75036
San Bruno,CA,California,,43185,37.63049,-122.41108
Altamonte Springs,FL,Florida,,43159,28.66111,-81.36562
Bell Gardens,CA,California,,43106,33.96529,-118.15146
Schertz,TX,Texas,,43091,29.55217,-98.26973
East Boston,MA,Massachusetts,,43066,42.3751,-71.03922
Morgan Hill,CA,California,,42948,37.1305,-121.65439
Bothell,WA,Washington,,42939,47.76232,-122.2054
Fond du Lac,WI,Wisconsin,,42933,43.775,-88.43883
Sicklerville,NJ,New Jersey,,42891,39.71734,-74.96933
Sayreville Junction,NJ,New Jersey,,42890,40.46538,-74.33043
Farmington,NM,New Mexico,,42871,36.72806,-108.21869
Salem,MA,Massachusetts,,42869,42.51977,-70.89552
Arlington,MA,Massachusetts,,42844,42.41537,-71.15644
La Jolla,CA,California,,42808,32.84727,-117.2742
Altadena,CA,California,,42777,34.18973,-118.13118
Fairfield,OH,Ohio,,42767,39.34589,-84.5605
Ashburn,IL,Illinois,,42752,41.74753,-87.71116
Rancho Palos Verdes,CA,California,,42732,33.74446,-118.38702
North Highlands,CA,California,,42694,38.68574,-121.37217
Moline,IL,Illinois,,42681,41.5067,-90.51513
East Concord,NH,New Hampshire,,42605,43.24202,-71.53813
Jefferson City,MO,Missouri,,42595,38.5767,-92.17352
Henrietta,NY,New York,,42581,43.05923,-77.61222
Rockwall,TX,Texas,,42566,32.93123,-96.45971
Plainfield,IL,Illinois,,42527,41.62697,-88.20395
Burlington,VT,Vermont,,42452,44.47588,-73.21207
Rohnert Park,CA,California,,42407,38.33964,-122.7011
Urbana,IL,Illinois,,42311,40.11059,-88.20727
Southglenn,CO,Colorado,,42268,39.58721,-104.95276
Midland,MI,Michigan,,42200,43.61558,-84.24721
Prescott Valley,AZ,Arizona,,42197,34.61002,-112.31572
Joint Base Pearl Harbor Hickam,HI,Hawaii,,42184,21.34906,-157.94713
State College,PA,Pennsylvania,,42161,40.79339,-77.86
Kearny,NJ,New Jersey,,42137,40.76843,-74.14542
El Dorado Hills,CA,California,,42108,38.68574,-121.08217
Danville,VA,Virginia,,42082,36.58597,-79.39502
Belleville,IL,Illinois,,42034,38.52005,-89.98399
Linden,NJ,New Jersey,,42021,40.62205,-74.24459
Moorhead,MN,Minnesota,,42005,46.87386,-96.76951
Woodside,NY,New York,,41981,40.74538,-73.90541
Brea,CA,California,,41944,33.91668,-117.90006
Riverton,UT,Utah,,41900,40.52189,-111.9391
Prescott,AZ,Arizona,,41899,34.54002,-112.4685
Mount Laurel,NJ,New Jersey,,41864,39.934,-74.891
The Colony,TX,Texas,,41779,33.08901,-96.88639
Manassas,VA,Virginia,,41764,38.75095,-77.47527
Brentwood,TN,Tennessee,,41763,36.03312,-86.78278
Westfield,MA,Massachusetts,,41690,42.12509,-72.74954
Hutchinson,KS,Kansas,,41569,38.06084,-97.92977
Leominster,MA,Massachusetts,,41569,42.52509,-71.75979
Catonsville,MD,Maryland,,41567,39.27205,-76.73192
Hicksville,NY,New York,,41547,40.76843,-73.52513
Bartlett,IL,Illinois,,41545,41.99503,-88.18563
Buffalo Grove,IL,Illinois,,41496,42.15141,-87.95979
Woonsocket,RI,Rhode Island,,41475,42.00288,-71.51478
West Hills,CA,California,,41426,34.19731,-118.64398
Edmonds,WA,Washington,,41375,47.81065,-122.37736
Marana,AZ,Arizona,,41315,32.43674,-111.22538
Shelton,CT,Connecticut,,41296,41.31649,-73.09316
Cedar Falls,IA,Iowa,,41255,42.52776,-92.44547
Chatsworth,CA,California,,41255,34.25723,-118.6012
Gage Park,IL,Illinois,,41202,41.79503,-87.69616
Beverly,MA,Massachusetts,,41186,42.55843,-70.88005
University,FL,Florida,,41163,28.07389,-82.43902
Coppell,TX,Texas,,41159,32.95457,-97.01501
Findlay,OH,Ohio,,41149,41.04422,-83.64993
Campbell,CA,California,,41117,37.28717,-121.94996
Lake Ridge,VA,Virginia,,41058,38.68789,-77.29776
Burke,VA,Virginia,,41055,38.79345,-77.27165
Mankato,MN,Minnesota,,41044,44.15906,-94.00915
Annandale,VA,Virginia,,41008,38.83039,-77.19637
Covington,KY,Kentucky,,40997,39.08367,-84.50855
New City,IL,Illinois,,40997,41.80753,-87.65644
Morris Heights,NY,New York,,40982,40.84982,-73.91986
Peachtree Corners,GA,Georgia,,40978,33.9701,-84.22159
South Valley,NM,New Mexico,,40976,35.01005,-106.67808
Ormond Beach,FL,Florida,,40970,29.28581,-81.05589
Carrollwood Village,FL,Florida,,40949,28.06752,-82.52093
Huntsville,TX,Texas,,40938,30.72353,-95.55078
Venice,CA,California,,40885,33.99084,-118.46008
Sumter,SC,South Carolina,,40816,33.92044,-80.34147
Annapolis,MD,Maryland,,40812,38.97859,-76.49184
Quincy,IL,Illinois,,40780,39.9356,-91.40987
Wilkes-Barre,PA,Pennsylvania,,40780,41.24591,-75.88131
Lincoln Square,IL,Illinois,,40761,41.97587,-87.68922
La Puente,CA,California,,40745,34.02001,-117.94951
Holyoke,MA,Massachusetts,,40684,42.20426,-72.6162
Sherman,TX,Texas,,40667,33.63566,-96.60888
Goose Creek,SC,South Carolina,,40633,32.98101,-80.03259
Maplewood,MN,Minnesota,,40567,44.95302,-92.99522
Streamwood,IL,Illinois,,40554,42.02558,-88.17841
Fitchburg,MA,Massachusetts,,40545,42.58342,-71.8023
Hilton Head Island,SC,South Carolina,,40512,32.19382,-80.73816
La Quinta,CA,California,,40476,33.66336,-116.31001
Crystal Lake,IL,Illinois,,40448,42.24113,-88.3162
Hagerstown,MD,Maryland,,40432,39.64176,-77.71999
San Gabriel,CA,California,,40424,34.09611,-118.10583
Hickory,NC,North Carolina,,40374,35.73319,-81.3412
Beverly Cove,MA,Massachusetts,,40365,42.55343,-70.85366
Winter Garden,FL,Florida,,40356,28.56528,-81.58618
Carol Stream,IL,Illinois,,40356,41.91253,-88.13479
Warren,OH,Ohio,,40245,41.23756,-80.81842
Marlboro,NJ,New Jersey,,40191,40.31539,-74.24626
Teaneck,NJ,New Jersey,,40078,40.8976,-74.01597
Calexico,CA,California,,40053,32.67895,-115.49888
Florence,AL,Alabama,,40026,34.79981,-87.67725
St. Johns,FL,Florida,,40000,30.0815,-81.54774
Shakopee,MN,Minnesota,,39981,44.79802,-93.5269
Billerica,MA,Massachusetts,,39904,42.55843,-71.26895
Norwich,CT,Connecticut,,39899,41.52426,-72.07591
Amherst,MA,Massachusetts,,39833,42.36723,-72.51852
Duncanville,TX,Texas,,39826,32.6518,-96.90834
New Berlin,WI,Wisconsin,,39825,42.9764,-88.10842
Marlborough,MA,Massachusetts,,39818,42.34593,-71.55229
Oakley,CA,California,,39813,37.99742,-121.71245
Lancaster,OH,Ohio,,39766,39.71368,-82.59933
Sawtelle,CA,California,,39757,34.0363,-118.44949
Avondale,IL,Illinois,,39721,41.93892,-87.71117
Romeoville,IL,Illinois,,39719,41.64753,-88.08951
Culver City,CA,California,,39717,34.02112,-118.39647
Montclair,NJ,New Jersey,,39701,40.82593,-74.20903
Meridian,MS,Mississippi,,39661,32.36431,-88.70366
Puyallup,WA,Washington,,39659,47.18538,-122.2929
Woburn,MA,Massachusetts,,39555,42.47926,-71.15228
Bremerton,WA,Washington,,39520,47.56732,-122.63264
Hallandale Beach,FL,Florida,,39488,25.9812,-80.14838
Clovis,NM,New Mexico,,39480,34.4048,-103.20523
Weslaco,TX,Texas,,39474,26.15952,-97.99084
Cape Girardeau,MO,Missouri,,39462,37.30588,-89.51815
Bullhead City,AZ,Arizona,,39445,35.14778,-114.5683
North Fort Myers,FL,Florida,,39407,26.66729,-81.88009
Dover,DE,Delaware,,39403,39.15817,-75.52437
Chelsea,MA,Massachusetts,,39398,42.39176,-71.03283
Grove City,OH,Ohio,,39388,39.88145,-83.09296
Princeton,FL,Florida,,39308,25.53844,-80.40894
Essex,MD,Maryland,,39262,39.30927,-76.47496
Atlantic City,NJ,New Jersey,,39260,39.36415,-74.42306
Pacifica,CA,California,,39260,37.61383,-122.48692
Germantown,TN,Tennessee,,39240,35.08676,-89.81009
Northglenn,CO,Colorado,,39197,39.88554,-104.9872
Far Rockaway,NY,New York,,39189,40.60538,-73.75513
Olney,PA,Pennsylvania,,39154,40.04122,-75.12379
Kensington,NY,New York,,39120,40.64621,-73.97069
Coram,NY,New York,,39113,40.86871,-73.00149
Wausau,WI,Wisconsin,,39094,44.95914,-89.63012
Hurst,TX,Texas,,39016,32.82346,-97.17057
Stanton,CA,California,,38872,33.80252,-117.99312
Aliamanu / Salt Lakes / Foster Village,HI,Hawaii,,38833,21.36022,-157.91838
Lancaster,TX,Texas,,38801,32.59208,-96.75611
Friendswood,TX,Texas,,38800,29.5294,-95.20104
Gainesville,GA,Georgia,,38712,34.29788,-83.82407
The Acreage,FL,Florida,,38704,26.79404,-80.26749
West Oak Lane,PA,Pennsylvania,,38699,40.06928,-75.16629
Montclair,CA,California,,38690,34.07751,-117.68978
Kailua,HI,Hawaii,,38635,21.40241,-157.74054
Rock Island,IL,Illinois,,38620,41.50948,-90.57875
Whitney,NV,Nevada,,38585,36.09831,-115.0363
Oviedo,FL,Florida,,38551,28.67,-81.20812
Carpentersville,IL,Illinois,,38512,42.12114,-88.25786
Manhattan Valley,NY,New York,,38500,40.79389,-73.965
Lake Oswego,OR,Oregon,,38496,45.42067,-122.67065
Muskogee,OK,Oklahoma,,38456,35.74788,-95.36969
Hobbs,NM,New Mexico,,38416,32.70261,-103.13604
Muskegon,MI,Michigan,,38401,43.23418,-86.24839
Westerville,OH,Ohio,,38384,40.12617,-82.92907
Little Elm,TX,Texas,,38341,33.16262,-96.93751
Hanover Park,IL,Illinois,,38333,41.99947,-88.14507
Hillsborough,NJ,New Jersey,,38303,40.4776,-74.62682
Channelview,TX,Texas,,38289,29.77606,-95.11465
Panama City,FL,Florida,,38286,30.15946,-85.65983
Florence,SC,South Carolina,,38228,34.19543,-79.76256
Waipahu,HI,Hawaii,,38216,21.38667,-158.00917
Wake Forest,NC,North Carolina,,38199,35.97987,-78.50972
Huber Heights,OH,Ohio,,38176,39.84395,-84.12466
Martinez,CA,California,,38137,38.01937,-122.13413
East Meadow,NY,New York,,38132,40.71399,-73.55902
Hanover,MD,Maryland,,38088,39.19289,-76.72414
Wheeling,IL,Illinois,,38079,42.13919,-87.92896
Apache Junction,AZ,Arizona,,38074,33.41505,-111.54958
Pleasant Grove,UT,Utah,,38052,40.36412,-111.73854
Brookfield,WI,Wisconsin,,38025,43.06057,-88.10648
Columbia Heights,DC,District of Columbia,,38000,38.92567,-77.02942
Delaware,OH,Ohio,,37995,40.29867,-83.06797
Roy,UT,Utah,,37964,41.16161,-112.02633
Valley Stream,NY,New York,,37962,40.66427,-73.70846
Spanish Fork,UT,Utah,,37935,40.11496,-111.65492
Keizer,OR,Oregon,,37895,44.99012,-123.02621
Woodlawn,MD,Maryland,,37879,39.32288,-76.72803
Lima,OH,Ohio,,37873,40.74255,-84.10523
Spartanburg,SC,South Carolina,,37867,34.94957,-81.93205
Hermitage,TN,Tennessee,,37814,36.19617,-86.6225
Park Ridge,IL,Illinois,,37757,42.01114,-87.84062
Fenway/Kenmore,MA,Massachusetts,,37733,42.34491,-71.10017
Winter Haven,FL,Florida,,37689,28.02224,-81.73286
Aventura,FL,Florida,,37649,25.95648,-80.13921
Severna Park,MD,Maryland,,37634,39.07039,-76.54524
Royal Palm Beach,FL,Florida,,37633,26.7084,-80.2306
Brighton,CO,Colorado,,37585,39.98526,-104.82053
Phenix City,AL,Alabama,,37570,32.47098,-85.00077
Milton,GA,Georgia,,37547,34.13216,-84.30067
Sun City,AZ,Arizona,,37499,33.59754,-112.27182
Lake Worth Beach,FL,Florida,,37498,26.61708,-80.07231
Kew Gardens Hills,NY,New York,,37479,40.73002,-73.8234
Jamaica Plain,MA,Massachusetts,,37468,42.30982,-71.12033
Monrovia,CA,California,,37463,34.14806,-117.99895
Hollister,CA,California,,37462,36.85245,-121.4016
Los Banos,CA,California,,37457,37.05828,-120.84992
Sewell,NJ,New Jersey,,37433,39.7665,-75.14434
Plant City,FL,Florida,,37406,28.01888,-82.11469
Greenfield,WI,Wisconsin,,37349,42.9614,-88.01259
Marion,IA,Iowa,,37330,42.03417,-91.59768
Braintree,MA,Massachusetts,,37297,42.20384,-71.00215
Newnan,GA,Georgia,,37291,33.38067,-84.79966
Texarkana,TX,Texas,,37280,33.42513,-94.04769
Addison,IL,Illinois,,37208,41.9317,-87.98896
Reynoldsburg,OH,Ohio,,37158,39.95479,-82.81212
South Jordan Heights,UT,Utah,,37141,40.56384,-111.94938
Odenton,MD,Maryland,,37132,39.084,-76.70025
Mableton,GA,Georgia,,37115,33.81872,-84.58243
Hilton Head,SC,South Carolina,,37099,32.21632,-80.75261
Grants Pass,OR,Oregon,,37088,42.43933,-123.33067
Indian Trail,NC,North Carolina,,37073,35.07681,-80.66924
Calumet City,IL,Illinois,,37031,41.61559,-87.52949
Lincoln Park,MI,Michigan,,37012,42.25059,-83.17854
Lynnwood,WA,Washington,,36997,47.82093,-122.31513
Whitestone,NY,New York,,36984,40.79455,-73.81847
Beloit,WI,Wisconsin,,36891,42.50835,-89.03178
Belleville,NJ,New Jersey,,36878,40.79371,-74.15014
Longview,WA,Washington,,36848,46.13817,-122.93817
Columbia,TN,Tennessee,,36800,35.61507,-87.03528
South Miami Heights,FL,Florida,,36770,25.59761,-80.38061
Portage,IN,Indiana,,36738,41.57587,-87.17615
Westfield,IN,Indiana,,36738,40.04282,-86.12749
New Albany,IN,Indiana,,36732,38.28562,-85.82413
Clifton Park,NY,New York,,36705,42.86563,-73.77095
Fort Lee,NJ,New Jersey,,36672,40.85093,-73.97014
Brighton,NY,New York,,36609,43.14756,-77.55055
Bartlesville,OK,Oklahoma,,36595,36.74731,-95.98082
Ewing,NJ,New Jersey,,36559,40.26983,-74.79988
San Juan,TX,Texas,,36556,26.18924,-98.15529
Woodhaven,NY,New York,,36555,40.68927,-73.85791
Mission Bend,TX,Texas,,36501,29.69384,-95.66495
San Juan Capistrano,CA,California,,36454,33.50169,-117.66255
Pahrump,NV,Nevada,,36441,36.20829,-115.98391
Saint Charles,MD,Maryland,,36376,38.60317,-76.93858
Temple City,CA,California,,36365,34.10723,-118.05785
Marion,OH,Ohio,,36363,40.58867,-83.12852
Mechanicsville,VA,Virginia,,36348,37.60876,-77.37331
Lufkin,TX,Texas,,36333,31.33824,-94.7291
Pennsauken,NJ,New Jersey,,36332,39.95622,-75.05795
Rome,GA,Georgia,,36323,34.25704,-85.16467
Mattapan,MA,Massachusetts,,36299,42.27232,-71.087
Claremont,CA,California,,36283,34.09668,-117.71978
Franklin,WI,Wisconsin,,36222,42.88863,-88.03842
West Hollywood,CA,California,,36222,34.09001,-118.36174
Richfield,MN,Minnesota,,36216,44.8833,-93.283
Bell,CA,California,,36205,33.97751,-118.18702
Lewiston,ME,Maine,,36202,44.10035,-70.21478
Dunedin,FL,Florida,,36164,28.0199,-82.77323
Kendall West,FL,Florida,,36154,25.7065,-80.4388
Del Rio,TX,Texas,,36153,29.36273,-100.89676
Oakville,MO,Missouri,,36143,38.47005,-90.30456
Commack,NY,New York,,36124,40.84288,-73.29289
Menomonee Falls,WI,Wisconsin,,36119,43.1789,-88.11731
Moorpark,CA,California,,36104,34.28556,-118.88204
Gadsden,AL,Alabama,,36084,34.01434,-86.00639
Issaquah,WA,Washington,,36081,47.5301,-122.03262
Spring Hill,TN,Tennessee,,36055,35.75118,-86.93
Trumbull,CT,Connecticut,,36018,41.24287,-73.20067
Olive Branch,MS,Mississippi,,36010,34.96176,-89.82953
Mooresville,NC,North Carolina,,36009,35.58486,-80.81007
West Torrington,CT,Connecticut,,36000,41.81843,-73.14372
Willowbrook,CA,California,,35983,33.91696,-118.25507
Leavenworth,KS,Kansas,,35980,39.31111,-94.92246
Clinton,MD,Maryland,,35970,38.76511,-76.89831
Cottage Grove,MN,Minnesota,,35918,44.82774,-92.94382
Wildwood,MO,Missouri,,35899,38.58283,-90.6629
Richmond West,FL,Florida,,35884,25.6105,-80.42971
Richmond,IN,Indiana,,35854,39.82894,-84.89024
Mount Pleasant,DC,District of Columbia,,35842,38.93067,-77.04081
Oregon City,OR,Oregon,,35831,45.35734,-122.60676
ʻEwa Gentry-West Loch,HI,Hawaii,,35828,21.35335,-158.02836
Goldsboro,NC,North Carolina,,35826,35.38488,-77.99277
Manhattan Beach,CA,California,,35818,33.88474,-118.41091
Parkland,WA,Washington,,35803,47.15538,-122.43401
Martinez,GA,Georgia,,35795,33.51736,-82.07567
East Florence,AL,Alabama,,35733,34.80953,-87.64947
Kyle,TX,Texas,,35733,29.98911,-97.87723
Kearns,UT,Utah,,35731,40.65995,-111.99633
Linton Hall,VA,Virginia,,35725,38.75984,-77.57499
Tupelo,MS,Mississippi,,35680,34.25807,-88.70464
Hot Springs,AR,Arkansas,,35635,34.5037,-93.05518
Wildomar,CA,California,,35632,33.59891,-117.28004
Wentzville,MO,Missouri,,35603,38.81144,-90.85291
Roseville,MN,Minnesota,,35580,45.00608,-93.15661
Valrico,FL,Florida,,35545,27.93789,-82.23644
Coventry,RI,Rhode Island,,35525,41.7001,-71.68284
Rosenberg,TX,Texas,,35510,29.55718,-95.80856
Bettendorf,IA,Iowa,,35505,41.52448,-90.51569
East Point,GA,Georgia,,35467,33.67955,-84.43937
Prattville,AL,Alabama,,35420,32.46402,-86.4597
Ponte Vedra Beach,FL,Florida,,35400,30.23969,-81.38564
Boardman,OH,Ohio,,35376,41.02423,-80.66285
Cooper City,FL,Florida,,35364,26.05731,-80.27172
Oxon Hill-Glassmanor,MD,Maryland,,35355,38.79615,-76.97499
Egypt Lake-Leto,FL,Florida,,35282,28.01769,-82.50619
North Lawndale,IL,Illinois,,35276,41.86003,-87.71839
Oak Creek,WI,Wisconsin,,35243,42.88585,-87.86314
Peachtree City,GA,Georgia,,35240,33.39678,-84.59576
Merrillville,IN,Indiana,,35224,41.48281,-87.33281
Saint Cloud,FL,Florida,,35183,28.2489,-81.28118
La Porte,TX,Texas,,35148,29.66578,-95.01937
University City,MO,Missouri,,35058,38.65588,-90.30928
Upper Arlington,OH,Ohio,,34907,39.99451,-83.06241
Torrington,CT,Connecticut,,34906,41.80065,-73.12122
Beverly Hills,CA,California,,34869,34.07362,-118.40036
Inver Grove Heights,MN,Minnesota,,34857,44.84802,-93.04272
Cumberland,RI,Rhode Island,,34843,41.96677,-71.43284
Bayview-Hunters Point,CA,California,,34835,37.72855,-122.38107
Pleasant Hill,CA,California,,34810,37.94798,-122.0608
Stow,OH,Ohio,,34797,41.1595,-81.44039
Lauderdale Lakes,FL,Florida,,34796,26.16647,-80.20838
La Vergne,TN,Tennessee,,34794,36.01562,-86.58194
Winter Springs,FL,Florida,,34789,28.69889,-81.30812
Merritt Island,FL,Florida,,34743,28.359,-80.69
Greenpoint,NY,New York,,34719,40.72371,-73.95097
West Little River,FL,Florida,,34699,25.85704,-80.23699
